Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"A WICAKSONO, M NURHILAL",TUGAS AKHIR: RANCANG BANGUN LENGAN ROBOT SPOT WELDING BATTERY LI-ION 18650,2021,,elib.pnc.ac.id,https://elib.pnc.ac.id/557/,,96,2025-03-27 20:22:38,,,,,,,,,0,0,0,2,4,"… , menghitung elemen mesin, membuat uji fungsi dan hasil dari lengan robot. Pada … kekuatan rangka lengan robot menggunakan metode elemen hingga. Software gambar dan simulasi …",,"https://scholar.google.com/scholar?q=related:dVlFLgJjOHwJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021&as_vis=1"
0,JNY Ocquaye-Nortey,Power optimal inverse kinematics for quadruped robot,2021,,air.ashesi.edu.gh,https://air.ashesi.edu.gh/items/6bf246f5-6d3d-4147-b45b-82bf37b477ed,,97,2025-03-27 20:22:38,,,,,,,,,0,0,0,1,4,"… is a robot. This project is aimed at making a power optimal quadruped robot using inverse … , upper limb and lower limb of my 8DOF quadruped robot. The Inverse Kinematics of the …",,"https://scholar.google.com/scholar?q=related:NYNuWvl797MJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021&as_vis=1"
0,"CCD da Silva, MROA Maximo, LCS Góes",COB-2021-1096 OPTIMIZING SWING FOOT TRAJECTORY OF HUMANOID ROBOT WALKING FOR ENERGY EFFICIENCY,,researchgate.net,,https://www.researchgate.net/profile/Marcos-Maximo/publication/357082187_OPTIMIZING_SWING_FOOT_TRAJECTORY_OF_HUMANOID_ROBOT_WALKING_FOR_ENERGY_EFFICIENCY/links/6327e770873eca0c009a67e8/OPTIMIZING-SWING-FOOT-TRAJECTORY-OF-HUMANOID-ROBOT-WALKING-FOR-ENERGY-EFFICIENCY.pdf,,92,2025-03-27 20:22:38,PDF,,,,,,,,0,0,0,3,,"… The entire simulation was done using the MATLAB software; … energy used for the full gait, using all the robot dynamics, in a realistic simulator, especially Gazebo. After in our real robot, …",https://www.researchgate.net/profile/Marcos-Maximo/publication/357082187_OPTIMIZING_SWING_FOOT_TRAJECTORY_OF_HUMANOID_ROBOT_WALKING_FOR_ENERGY_EFFICIENCY/links/6327e770873eca0c009a67e8/OPTIMIZING-SWING-FOOT-TRAJECTORY-OF-HUMANOID-ROBOT-WALKING-FOR-ENERGY-EFFICIENCY.pdf,"https://scholar.google.com/scholar?q=related:RMv6EHhLJ2MJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green%7Cintitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021&as_vis=1"
252,"CC Lee, S Qin, Y Li",Does industrial robot application promote green technology innovation in the manufacturing industry?,2022,Technological Forecasting and Social Change,Elsevier,https://www.sciencedirect.com/science/article/pii/S0040162522004164,"https://scholar.google.com/scholar?cites=9917689526183692587&as_sdt=2005&sciodt=0,5&hl=en",1,2025-03-28 13:21:03,,,,,,,,,252,84,84,3,3,… Using the industrial robot data and manufacturing green … of industrial robots (IRA) affecting green technology innovation (GTI) in … —the mediating effect of green R&D investment and the …,,"https://scholar.google.com/scholar?q=related:K4nK8BO2ookJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
1,BO Saracoglu,Development progress of power prediction robot and platform: Its world level very long term prototyping example,2022,Journal of Energy Systems,dergipark.org.tr,https://dergipark.org.tr/en/pub/jes/article/1021838,"https://scholar.google.com/scholar?cites=5940888836558919374&as_sdt=2005&sciodt=0,5&hl=en",2,2025-03-28 13:21:03,HTML,,,,,,,,1,0.33,1,1,3,"Global Power Prediction Systems prototype version 2021 is presented with its system decomposition, scope, geographical/administrative/power grid decompositions, and similar. “…",https://dergipark.org.tr/en/pub/jes/article/1021838,"https://scholar.google.com/scholar?q=related:zpYtsetGclIJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
48,"D Amparore, E Checcucci, P Piazzolla, F Piramide, ...",Indocyanine green drives computer vision based 3D augmented reality robot assisted partial nephrectomy: the beginning of “automatic” overlapping era,2022,Urology,Elsevier,https://www.sciencedirect.com/science/article/pii/S0090429522000292,"https://scholar.google.com/scholar?cites=58551877337414473&as_sdt=2005&sciodt=0,5&hl=en",3,2025-03-28 13:21:03,,,,,,,,,48,16,10,5,3,"… In order to make them more depictable by our software, we used … green (ICG) (0.1-0.5 mg/mL/kg) was intravenously injected, allowing the visualization of the kidney as a bright green …",,"https://scholar.google.com/scholar?q=related:SfugSZ8E0AAJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
31,"Y Bai, N Garg, N Roy",Spidr: Ultra-low-power acoustic spatial sensing for micro-robot navigation,2022,Proceedings of the 20th Annual International …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3498361.3539775,"https://scholar.google.com/scholar?cites=10089865474254928673&as_sdt=2005&sciodt=0,5&hl=en",4,2025-03-28 13:21:03,,10.1145/3498361.3539775,,,,,,,31,10.33,10,3,3,… Pi 4 [43] and record the voltage and current traces using a Keysight E6313A programmable DC power supply [71]. We write the software for SPiDR in Matlab and cross-compile it …,https://www.academia.edu/download/89302627/3498361.pdf,"https://scholar.google.com/scholar?q=related:IXtxwDBnBowJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
20,"X Qin, B Jia, J Lei, J Zhang, H Li, B Li, Z Li",A novel flying–walking power line inspection robot and stability analysis hanging on the line under wind loads,2022,Mechanical Sciences,ms.copernicus.org,https://ms.copernicus.org/articles/13/257/2022/,"https://scholar.google.com/scholar?cites=9530988211679427336&as_sdt=2005&sciodt=0,5&hl=en",5,2025-03-28 13:21:03,HTML,,,,,,,,20,6.67,3,7,3,… To address the problems of existing power line inspection … a novel flying–walking power line inspection robot (FPLIR) with … The dynamics model of the FPLIR on the power line using the …,https://ms.copernicus.org/articles/13/257/2022/,"https://scholar.google.com/scholar?q=related:CHuW-0ffRIQJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
10,"Y Xing, R Young, G Nguyen, M Lefebvre, ...",Optimal path planning for wireless power transfer robot using area division deep reinforcement learning,2022,Wireless Power …,cambridge.org,https://www.cambridge.org/core/journals/wireless-power-transfer/article/optimal-path-planning-for-wireless-power-transfer-robot-using-area-division-deep-reinforcement-learning/A0C473AEAB735AB94060BC54AB0F7585,"https://scholar.google.com/scholar?cites=15015185697116650662&as_sdt=2005&sciodt=0,5&hl=en",6,2025-03-28 13:21:03,,,,,,,,,10,3.33,2,5,3,… assembled the wireless power transfer robot and applied deep … find the optimal path for the wireless power transfer robot. e … So the validation of our work is done in the software aspect. …,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A0C473AEAB735AB94060BC54AB0F7585/S2052841800000026a.pdf/div-class-title-optimal-path-planning-for-wireless-power-transfer-robot-using-area-division-deep-reinforcement-learning-div.pdf,"https://scholar.google.com/scholar?q=related:pvwpcdanYNAJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
5,"G Li, G Ren",Wearable Power Assistant Robot Sensor Signal Prediction Algorithm and Controller Design,2022,Applied Bionics and Biomechanics,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/4605389,"https://scholar.google.com/scholar?cites=16752783618214897025&as_sdt=2005&sciodt=0,5&hl=en",7,2025-03-28 13:21:03,Retracted,10.1155/2022/4605389,,,,,,,5,1.67,3,2,3,… we design the corresponding software and hardware system to … The signal processing software part of the circuit and the … of Vc++ and MATLAB to complete the software part of the upper …,https://onlinelibrary.wiley.com/doi/pdf/10.1155/2022/4605389,"https://scholar.google.com/scholar?q=related:gaWu0vDXfegJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
30,"J Gao, J Zhou, C Yuan, Z Zhang, C Gao, ...",Stable wireless power transmission for a capsule robot with randomly changing attitude,2022,… on Power …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9913717/,"https://scholar.google.com/scholar?cites=2693070609258047642&as_sdt=2005&sciodt=0,5&hl=en",8,2025-03-28 13:21:03,,,,,,,,,30,10,5,6,3,… power transmission (WPT) for a capsule robot (CR) has always been a challenging issue because the unpredictable CR attitude can destabilize the induced power … induced power. This …,,"https://scholar.google.com/scholar?q=related:mujeW3O1XyUJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
19,"R Yang, Z Shen, Y Lyu, Y Zhuang, L Li, ...",Voluntary assist-as-needed controller for an ankle power-assist rehabilitation robot,2022,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9978653/,"https://scholar.google.com/scholar?cites=10053844029765844160&as_sdt=2005&sciodt=0,5&hl=en",9,2025-03-28 13:21:03,,,,,,,,,19,6.33,3,6,3,"… -robot cooperation movement, the controller can switch among four working modes, including robot-resist, free, robot-assist, and robot-… The control torque in robot-resist, free, and robot-…",,"https://scholar.google.com/scholar?q=related:wPxfpeBthosJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
4,"N Mendoza, H Nemati, ...",An inflatable soft crawling robot with nondestructive testing capability for overhead power line inspection,2022,ASME …,asmedigitalcollection.asme.org,https://asmedigitalcollection.asme.org/IMECE/proceedings-abstract/IMECE2022/V005T07A021/1157115,"https://scholar.google.com/scholar?cites=16541979658018606451&as_sdt=2005&sciodt=0,5&hl=en",10,2025-03-28 13:21:03,,,,,,,,,4,1.33,1,3,3,"… The prototyped mechanism was tested in a laboratory setting while the collected data were used for modifying the designs, and controlling software and hardware. The feasibility of the …",,"https://scholar.google.com/scholar?q=related:c83vFdvqkOUJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
64,"Z Chen, H Wu, Y Chen, L Cheng, B Zhang",Patrol robot path planning in nuclear power plant using an interval multi-objective particle swarm optimization algorithm,2022,Applied soft computing,Elsevier,https://www.sciencedirect.com/science/article/pii/S1568494621010371,"https://scholar.google.com/scholar?cites=1377798152802101351&as_sdt=2005&sciodt=0,5&hl=en",11,2025-03-28 13:21:03,,,,,,,,,64,21.33,13,5,3,… path planning (PP) scheme for patrol robot in nuclear power plant. The purpose of this PP … the static PP environment of patrol robot in nuclear power plant. Then considering the conflicts …,,"https://scholar.google.com/scholar?q=related:Z2j1vR7sHhMJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
11,"D Robles-Cuenca, MR Ramírez-Palma, V Ruiz-Díez, ...",Miniature Autonomous robot based on legged in-plane piezoelectric resonators with onboard power and control,2022,Micromachines,mdpi.com,https://www.mdpi.com/2072-666X/13/11/1815,"https://scholar.google.com/scholar?cites=6815095188159418939&as_sdt=2005&sciodt=0,5&hl=en",12,2025-03-28 13:21:03,HTML,,,,,,,,11,3.67,3,4,3,"… characterization of a centimetre-scale autonomous robot with locomotion based on in-plane … The robot consists of a pair of cooperative piezoelectric motors, an electronic power circuit …",https://www.mdpi.com/2072-666X/13/11/1815,"https://scholar.google.com/scholar?q=related:O1K3OPcUlF4J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
19,"W Fan, S Zhang, W Zhu, H Zhu",An efficient dynamic formulation for the vibration analysis of a multi-span power transmission line excited by a moving deicing robot,2022,Applied Mathematical Modelling,Elsevier,https://www.sciencedirect.com/science/article/pii/S0307904X21005199,"https://scholar.google.com/scholar?cites=9275732422194140998&as_sdt=2005&sciodt=0,5&hl=en",13,2025-03-28 13:21:03,,,,,,,,,19,6.33,5,4,3,"… Aiming at developing an efficient dynamic model for multi-span power transmission lines with moving deicing robot, an absolute nodal coordinate formulation for a slender beam with a …",,"https://scholar.google.com/scholar?q=related:Rpd0OH4FuoAJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
13,"E Spyrakos-Papastavridis, Z Fu, ...",Power-shaping model-based control with feedback deactivation for flexible-joint robot interaction,2022,IEEE Robotics and …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9691851/,"https://scholar.google.com/scholar?cites=6016448181631513871&as_sdt=2005&sciodt=0,5&hl=en",14,2025-03-28 13:21:03,,,,,,,,,13,4.33,4,3,3,"… environments, the topic of human-robot interaction is currently of paramount importance. … hardware design, and those pertaining to software. The latter category has been dominated …",https://kclpure.kcl.ac.uk/portal/files/170584294/Power_shaping_MB_Control_with_FD_for_FJR_interaction_final.pdf,"https://scholar.google.com/scholar?q=related:D_Wwo763flMJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
3,"A Schlotzhauer, T Stotz, R Awad, W Kraus",Virtual Validation of Power and Force Limiting Setups in Human-Robot-Collaboration,2022,Procedia CIRP,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212827122003572,"https://scholar.google.com/scholar?cites=2816829984749133594&as_sdt=2005&sciodt=0,5&hl=en",15,2025-03-28 13:21:03,,,,,,,,,3,1,1,4,3,… control software. The central control software was developed using the Robot Operating … The package “core” enables the main functionality of the control software and implements …,https://www.sciencedirect.com/science/article/pii/S2212827122003572/pdf?md5=3c03c017b51730067d31962761a92cae&pid=1-s2.0-S2212827122003572-main.pdf,"https://scholar.google.com/scholar?q=related:Gh-kafJjFycJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
15,"Y Jang, W Seol, K Lee, KS Kim, S Kim",Development of quadruped robot for inspection of underground pipelines in nuclear power plants,2022,Electronics Letters,Wiley Online Library,https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/ell2.12414,"https://scholar.google.com/scholar?cites=14325636309093303256&as_sdt=2005&sciodt=0,5&hl=en",16,2025-03-28 13:21:03,,10.1049/ell2.12414,,,,,,,15,5,3,5,3,"… ) manipulator and legged robot technology [7-9], to develop a new robot with general … walking robot named PRIME (Pipe Robot with Inspection, Modularity, Extendability). The robot, …",https://ietresearch.onlinelibrary.wiley.com/doi/pdfdirect/10.1049/ell2.12414,"https://scholar.google.com/scholar?q=related:2MPxmFLizsYJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
13,"X Li, D Shang, F Li, R Chen",The climbing performance analysis of a robot for power line inspection with retractable double serial manipulators,2022,Proceedings of the Institution of …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/09544062211054984,"https://scholar.google.com/scholar?cites=2328256336627677479&as_sdt=2005&sciodt=0,5&hl=en",17,2025-03-28 13:21:03,,10.1177/09544062211054984,,,,,,,13,4.33,3,4,3,"… to climb power lines is the key point of the inspection robot’s design. An inspection robot with … Besides, this paper shows that the inspection robot is more suitable for climbing from static …",,"https://scholar.google.com/scholar?q=related:J7m-cs2gTyAJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
17,"X Lü, R Deng, C Chen, Y Wu, R Meng, L Long",Performance optimization of fuel cell hybrid power robot based on power demand prediction and model evaluation,2022,Applied Energy,Elsevier,https://www.sciencedirect.com/science/article/pii/S0306261922004743,"https://scholar.google.com/scholar?cites=4759292027770046493&as_sdt=2005&sciodt=0,5&hl=en",18,2025-03-28 13:21:03,,,,,,,,,17,5.67,3,6,3,… the predicted power to further optimize and improve the performance of the hybrid power welding robot system. The experimental results show that the stability of fuel cell power output …,,"https://scholar.google.com/scholar?q=related:HQiVKeJmDEIJ:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
4,"N Guan, P Zhang",Active Compliance Control System for Intelligent Inspection Robot in Power Room,2022,Journal of Control Science and Engineering,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/7829082,"https://scholar.google.com/scholar?cites=18394957506869299114&as_sdt=2005&sciodt=0,5&hl=en",19,2025-03-28 13:21:03,Retracted,10.1155/2022/7829082,,,,,,,4,1.33,2,2,3,… robot in the power room based on machine vision; the optimization environment of the power room; the control of the inspection robot … model of the inspection robot in the power room is …,https://onlinelibrary.wiley.com/doi/pdf/10.1155/2022/7829082,"https://scholar.google.com/scholar?q=related:qodZT2QESP8J:scholar.google.com/&scioq=intitle:robot+intitle:power%7Cintitle:green+software&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022&as_vis=1"
